272,Chico fruit
273,Cloudberry
274,Coco de mer
275,Coconut
276,Crab apple
277,Cranberry
278,Currant
279,Damson
280,Date
281,Dragonfruit
282,Pitaya
283,Durian
284,Elderberry
285,Feijoa
286,Fig
287,Finger Lime
288,Caviar Lime
289,Goji berry
290,Gooseberry
291,Grape
292,Raisin
293,Grapefruit
294,Grewia asiatica
295,Guava
296,Hala Fruit
297,Honeyberry
298,Huckleberry
299,Jabuticaba
300,Jackfruit
301,Jambul
302,Japanese plum
303,Jostaberry
304,Jujube
305,Juniper berry
306,Kaffir Lime
307,Kiwano
308,Kiwifruit
309,Kumquat
310,Lemon
311,Lime
312,Loganberry
313,Longan
314,Loquat
315,Lulo
316,Lychee
317,Magellan Barberry
318,Mamey Apple
319,Mamey Sapote
320,Mango
321,Mangosteen
322,Marionberry
323,Melon
324,Cantaloupe
325,Galia melon
326,Honeydew
327,Mouse melon
328,Musk melon
329,Watermelon
330,Miracle fruit
331,Momordica fruit
332,Monstera deliciosa
333,Mulberry
334,Nance
335,Nectarine
336,Orange
337,Blood orange
338,Clementine
339,Mandarine
340,Tangerine
341,Papaya
342,Passionfruit
343,Pawpaw
344,Peach
345,Pear
346,Persimmon
347,Plantain
348,Plum
349,Prune
350,Pineapple
351,Pineberry
352,Plumcot
353,Pomegranate
354,Pomelo
355,Purple mangosteen
356,Quince
357,Raspberry
358,Salmonberry
359,Rambutan
360,Redcurrant
361,Rose apple
362,Salal
363,Salak
364,Sapodilla
365,Sapote
366,Satsuma
367,Shine Muscat or Vitis Vinifera
368,Sloe or Hawthorn Berry
369,Soursop
370,Star apple
371,Star fruit
372,Strawberry
373,Surinam cherry
374,Tamarillo
375,Tamarind
376,Tangelo
377,Tayberry
378,Ugli fruit
379,White currant
380,White sapote
381,Ximenia
382,Yuzu
383,Bell pepper
384,Chile pepper
385,Corn kernel
386,Cucumber
387,Eggplant
388,Jalapeño
389,Olive
390,Pea
391,Pumpkin
392,Squash
393,Tomato
394,Zucchini
395,artichoke
396,aubergine
397,asparagus
398,broccoflower
399,broccoli
400,brussels sprouts
401,cabbage
402,kohlrabi
403,Savoy cabbage
404,red cabbage
405,cauliflower
406,celery
407,endive
408,fiddleheads
409,frisee
410,fennel
411,greens
412,arugula
413,bok choy
414,chard
415,collard greens
416,kale
417,lettuce
418,mustard greens
419,spinach
420,herbs
421,anise
422,basil
423,caraway
424,coriander
425,chamomile
426,daikon
427,dill
428,fennel
429,lavender
430,cymbopogon
431,marjoram
432,oregano
433,parsley
434,rosemary
435,thyme
436,legumes
437,alfalfa
438,azuki beans
439,bean sprouts
440,black beans
441,black-eyed peas
442,borlotti bean
443,broad beans
444,chickpeas
445,green beans
446,kidney beans
447,lentils
448,lima beans
449,mung beans
450,navy beans
451,peanuts
452,pinto beans
453,runner beans
454,split peas
455,soy beans
456,peas
457,mange tout
458,snap peas
459,mushrooms
460,nettles
461,New Zealand spinach
462,okra
463,chives
464,garlic
465,leek
466,onion
467,shallot
468,scallion
469,peppers
470,bell pepper
471,chili pepper
472,jalapeño
473,habanero
474,paprika
475,tabasco pepper
476,cayenne pepper
477,radicchio
478,rhubarb
479,root vegetables
480,beetroot
481,beet
482,mangelwurzel
483,carrot
484,celeriac
485,corms
486,eddoe
487,konjac
488,taro
489,water chestnut
490,ginger
491,parsnip
492,rutabaga
493,radish
494,wasabi
495,horseradish
496,daikon
497,white radish
498,tubers
499,jicama
500,jerusalem artichoke
501,potato
502,sweet potato
503,yam
504,turnip
505,salsify
506,Onion
507,skirret
508,sweetcorn
509,topinambur
510,squashes
511,acorn squash
512,bitter melon
513,butternut squash
514,banana squash
515,courgette
516,Zucchini
517,cucumber
518,delicata
519,gem squash
520,hubbard squash
521,marrow
522,Squash
523,spaghetti squash
524,tat soi
525,tomato
526,watercress
