268,Belgian Tervuren
269,Belted Kingfisher
270,Beluga Sturgeon
271,Beluga Sturgeon
272,Bengal Tiger
273,Bergamasco
274,Berger Blanc Suisse
275,Berger Picard
276,Bernedoodle
277,Bernese Mountain Dog
278,Bernese Mountain Dog Mix
279,Bernese Shepherd
280,Betta Fish (Siamese Fighting Fish)
281,Bhutan Takin
282,Bichir
283,Bichon Frise
284,Bichpoo
285,Biewer Terrier
286,Bigfin Reef Squid 
287,Bighorn Sheep
288,Bilby
289,Binturong
290,Bird
291,Bird Of Paradise
292,Bird Snake
293,Birman
294,Biscuit Beetle
295,Bismarck Ringed Python
296,Bison
297,Black And Tan Coonhound
298,Black and White Warbler
299,Black Crappie
300,Black Dragon Lizard
301,Black German Shepherd
302,Black Mamba
303,Black Marlin
304,Black Mouth Cur
305,Black Pastel Ball Python
306,Black Rat Snake
307,Black Rhinoceros
308,Black Russian Terrier
309,Black Sea Bass
310,Black Swallowtail
311,Black Swallowtail Caterpillar
312,Black Tarantula
313,Black Throat Monitor
314,Black Wasp
315,Black Widow Spider
316,Black Witch Moth
317,Black-Bellied Whistling Duck
318,Black-Capped Chickadee
319,Black-Footed Ferret
320,Black-headed python
321,Blackburnian Warbler
322,Blackfin Tuna
323,Blacknose Shark
324,Blackpoll Warbler
325,Blacktip Reef Shark
326,Bladefin Basslet
327,Blanket Octopus
328,Blind Snake
329,Blister Beetle
330,Blister Beetle
331,Blobfish
332,Blood Python
333,Bloodhound
334,Blue Belly Lizard
335,Blue Catfish
336,Blue Death Feigning Beetle
337,Blue Eyed Pleco
338,Blue German Shepherd
339,Blue Gray Gnatcatcher
340,Blue grosbeak
341,Blue Iguana
342,Blue Jay
343,Blue Lacy Dog
344,Blue Nose Pit Bull
345,Blue Picardy Spaniel
346,Blue Racer
347,Blue Shark
348,Blue Tanager (Blue-Grey Tanager)
349,Blue Tit
350,Blue Whale
351,Blue-Ringed Octopus
352,Bluefin Tuna
353,Bluefish
354,Bluegill
355,Bluetick Coonhound
356,Boas
357,Bobcat
358,Bobolink
359,Boelen’s python
360,Boerboel
361,Boggle
362,Boglen Terrier
363,Boiga
364,Bolivian Anaconda
365,Bolognese Dog
366,Bombay
367,Bonefish
368,Bongo
369,Bonito Fish
370,Bonnethead Shark
371,Bonobo
372,Booby
373,Boomslang
374,Borador
375,Border Collie
376,Border Collie Mix
377,Border Terrier
378,Bordoodle
379,Borkie
380,Bornean Orang-utan
381,Borneo Elephant
382,Boskimo
383,Boston Terrier
384,Bottlenose Dolphin
385,Bouvier Des Flandres
386,Bowfin
387,Bowhead Whale
388,Box Tree Moth
389,Box Turtle
390,Box-Headed Blood Bee
391,Boxachi
392,Boxador
393,Boxer Dog
394,Boxer Mix
395,Boxerdoodle
396,Boxfish
397,Boxsky
398,Boxweiler
399,Boykin Spaniel
400,Bracco Italiano
401,Brachiosaurus
402,Brahminy Blindsnake
403,Braque du Bourbonnais
404,Braque Francais
405,Brazilian Black Tarantula
406,Brazilian Terrier
407,Brazilian Treehopper
408,Bredl’s Python
409,Briard
410,British Timber
411,Brittany
412,Brontosaurus
413,Bronze Whaler Shark
414,Bronze-winged Jacana
415,Brook Trout
416,Brookesia Micra
417,Brown Bear
418,Brown Dog Tick
419,Brown Headed Cowbird
420,Brown Hyena
421,Brown Snake
422,Brown Tree Snake
423,Brown Water Snake
424,Brown-banded Cockroach
425,Brug
426,Brussels Griffon
427,Budgerigar
428,Buffalo
429,Buffalo Fish
430,Bull and Terrier
431,Bull Shark
432,Bull Terrier
433,Bull Trout
434,Bullboxer
435,Bulldog
436,Bulldog Mix
437,Bullfrog
438,Bullmastiff
439,Bullsnake
440,Bumblebee
441,Burmese
442,Burmese Python
443,Burrowing Frog
444,Burrowing Owl
445,Bush Baby
446,Bush Viper
447,Bushmaster Snake
448,Butterfly
449,Butterfly Fish
450,Cabbage Moth
451,Cactus Moth
452,Cactus Mouse
453,Cactus Wren
454,Caecilian
455,Caiman
456,Caiman Lizard
457,Cairn Terrier
458,California Condor
459,California Kingsnake
460,California Tarantula
461,Camel
462,Camel Cricket
463,Camel Spider
464,Canaan Dog
465,Canada Lynx
466,Canada Warbler
467,Canadian Eskimo Dog
468,Canadian Horse
469,Cane Corso
470,Cane Spider
471,Cantil
472,Canvasback
473,Cape Lion
474,Capuchin
475,Capybara
476,Caracal
477,Cardinal
478,Caribbean Reef Shark
479,Caribou
480,Carolina Dog
481,Carolina Parakeet
482,Carp
483,Carpenter Ant
484,Carpet Python
485,Carpet Viper
486,Cascabel
487,Cashmere Goat
488,Cassowary
489,Cat
490,Cat Snake
491,Cat-Eyed Snake
492,Cat-Faced Spider
493,Catahoula Bulldog
494,Catahoula Leopard
495,Catalan Sheepdog
496,Caterpillar
497,Catfish
498,Caucasian Mountain Dog (Shepherd)
499,Caucasian Shepherd
500,Cava Tzu
501,Cavador
502,Cavalier King Charles Spaniel
503,Cavapoo
504,Cave Bear
505,Cave Lion
506,Cecropia Moth
507,Cedar Waxwing
508,Centipede
509,Central Ranges Taipan
510,Cephalaspis
511,Ceratopsian
512,Ceratosaurus
513,Cervalces latifrons (Broad-Fronted Moose)
514,Cesky Fousek
515,Cesky Terrier
516,Chain Pickerel
517,Chameleon
518,Chamois
519,Chartreux
520,Cheagle
521,Checkered Garter Snake
522,Cheetah
523,Chesapeake Bay Retriever
524,Chestnut-Sided Warbler
525,Chi Chi
526,Chickadee
527,Chicken
528,Chicken Snake
529,Chigger
530,Chihuahua
531,Chihuahua Mix
532,Children’s python
533,Chilean Rose Tarantula
534,Chimaera
535,Chimpanzee
536,Chinchilla
537,Chinese Alligator
538,Chinese Cobra
539,Chinese Crested Dog
540,Chinese Geese
541,Chinese Paddlefish
542,Chinese Shar-Pei
543,Chinese Water Deer
544,Chinook
545,Chinook Salmon
546,Chinstrap Penguin
547,Chipit
548,Chipmunk
549,Chipoo
550,Chipping Sparrow
551,Chiton
552,Chiweenie
553,Chorkie
554,Chow Chow
555,Chow Pom
556,Chow Shepherd
557,Christmas Beetle
558,Christmas Island Red Crab
559,Chusky
560,Cicada
561,Cichlid
562,Cinereous Vulture
563,Cinnamon Ball Python
564,Cinnamon Bear
565,Cinnamon Ferret
566,Clark’s Grebe
567,Clearnose Skate
568,Click Beetle
569,Clock Spider
570,Clothes Moth
571,Clouded Leopard
572,Clownfish
573,Clumber Spaniel
574,Coachwhip Snake
575,Coastal Carpet Python
576,Coastal Taipan
577,Coati
578,Cobia Fish
579,Cobras
580,Cockalier
581,Cockapoo
582,Cockatiel
583,Cockatoo
584,Cocker Spaniel
585,Cockle
586,Cockroach
587,Codfish
588,Codling Moth
589,Coelacanth
590,Collared Peccary
591,Collett’s Snake
592,Collie
593,Colossal Squid
594,Comb Jellyfish
595,Comb-crested Jacana
596,Comet Moth
597,Comfort Retriever
598,Common Buzzard
599,Common Carp
600,Common European Adder
601,Common Frog
602,Common Furniture Beetle
603,Common Goldeneye
604,Common Grackle
605,Common Green Magpie
606,Common House Spider
607,Common Loon
608,Common Raven
609,Common Toad
610,Common Yellowthroat
611,Compsognathus
612,Cone Snail
613,Conger Eel
